Customer_ID,Age,Annual_Income,Spending_Score,Purchase_Frequency,Transaction_Amount,Cluster,Cluster_Selected
3659,28.0,72171.42228256358,8.244890530915711,20.0,89.00274280254234,0,2
5596,20.0,38266.49723533531,4.7911650761273705,0.0,92.04629130743498,3,0
6661,45.0,54214.88016049101,7.332068088332136,27.0,98.69385756905226,0,2
7142,39.0,48549.00153245215,20.79984953175892,19.0,67.87500976457835,0,2
6626,31.0,46057.79125010748,28.528955302989388,28.0,135.9879081318181,0,2
9787,30.0,47902.47445259288,17.77630433703314,3.0,147.134641682338,3,0
9472,41.0,69703.87825225973,25.93975462004237,17.0,161.0695996864107,3,0
1423,26.0,58692.80812052424,19.3979022726216,24.0,77.67240231490918,0,2
7999,37.0,42812.76183436501,15.923582700945111,12.0,44.05620825667916,0,2
5249,22.0,59744.51536296551,30.005283508284645,5.0,110.69050738175768,3,0
2750,57.0,41618.22992856935,40.353750353421866,24.0,118.526991925949,1,2
5757,28.0,23161.479048554804,74.68241068900396,5.0,118.81561534749817,2,3
2967,41.0,15430.599986368157,95.59944434096607,14.0,176.6776405948329,1,1
5088,23.0,57511.73384775486,91.97756570808296,17.0,105.53878595543412,1,1
5178,33.0,45733.68157252725,48.11744447834889,16.0,204.9255595766688,3,0
8789,43.0,64961.66239510844,46.67316380873429,13.0,143.97804565236245,3,0
3946,46.0,55806.83627931882,13.444091620142792,3.0,145.5211870566387,3,0
6394,42.0,53907.9742181235,97.20227253369372,28.0,104.37726914856388,1,1
8880,34.0,43236.57381609823,76.2496819183581,0.0,84.42356625468109,2,3
6075,28.0,57824.66274736534,84.90925779356782,7.0,69.48254244050788,2,3
8230,24.0,73276.58746614632,24.18220289948995,10.0,109.15591813436698,3,0
2531,50.0,19711.001164953428,40.70751242342236,12.0,143.80093089576116,3,0
3990,36.0,47753.1211281465,11.161865264192194,16.0,90.15674255220976,0,2
8155,37.0,70177.73586935076,94.14049742944428,20.0,81.46849736894785,1,1
5493,46.0,32817.72026150051,29.297092693581792,13.0,48.44539949864627,0,2
1933,40.0,52002.65257782336,60.00496647252875,24.0,125.60179678465512,1,1
2460,33.0,39750.05999258403,16.069782866121102,16.0,46.579393637726575,0,2
3723,42.0,45985.763883725325,80.47686884879373,19.0,119.89846235226246,1,1
1285,28.0,23401.84217836196,19.4481220591048,23.0,114.16268915486768,0,2
1264,19.0,64770.98245740981,81.1290547150624,23.0,93.05448822218908,1,1
7816,49.0,52258.95449922934,40.774492246538095,0.0,160.2637112565198,3,0
2762,29.0,28333.793199025466,58.19794464046991,7.0,179.50303844248796,3,0
1040,31.0,56279.32192331135,27.70116929503581,26.0,-5.323967405535427,0,2
6827,32.0,53120.01339793368,88.39486918569327,27.0,25.647684010251368,1,1
9259,28.0,39667.62204498384,76.22697594163905,18.0,129.23345551283916,1,1
1987,46.0,79522.98698531307,36.07312243146925,29.0,184.65983948045292,1,1
8804,38.0,57741.44064444395,58.95104026579428,10.0,31.915740316789538,2,3
8789,31.0,69353.3047280766,13.769857443540111,22.0,121.07478751602127,0,2
6717,22.0,47583.057811603176,16.88675676819274,9.0,12.725733914136597,0,2
4198,38.0,25624.748005562546,53.83408443813255,26.0,7.351682783788689,0,2
6374,10.0,15145.984109116303,64.41927790640395,0.0,203.42819421412764,3,0
5790,37.0,34791.833459168614,56.18573965917027,4.0,119.44054585292432,3,0
8183,34.0,70218.0809703897,56.38139178937498,15.0,23.117060883372403,2,3
3524,35.0,42352.34016052123,74.48672394936447,19.0,89.20522755148772,1,1
3479,47.0,65617.96903629923,90.33834059557262,19.0,60.955562320785525,2,1
6154,22.0,32503.331848274243,39.37215700131762,27.0,78.64729942718532,0,2
1778,55.0,40061.25060159432,54.156396250642814,4.0,84.33312373348656,2,3
2492,45.0,42222.63794421456,89.40937445356448,15.0,110.55742102915228,1,1
1660,39.0,53377.35623395984,46.96358699735836,2.0,122.46642469579136,3,0
2348,29.0,29717.196980029526,45.06974669355787,29.0,65.6906262957722,0,2
8851,27.0,38084.442501934485,76.88493125643114,22.0,63.14439583294526,1,1
8156,34.0,46502.73705344496,87.85281146538604,1.0,120.2176456082594,2,3
3044,47.0,29856.761668768908,74.02955292224765,16.0,67.45969912926842,2,3
8368,21.0,23606.10572949601,10.912314694236315,21.0,67.08057500806393,0,2
4516,35.0,50428.4320049699,47.0123283531181,27.0,105.28168527324148,0,2
5577,42.0,30087.70594293397,21.98499267594908,0.0,101.5280832170196,3,0
1727,44.0,68219.07149237324,32.4174419831638,15.0,77.78957265348211,0,2
8468,42.0,68631.50172561283,47.40668593032771,26.0,152.61537051033213,1,1
1342,20.0,41248.42026987454,22.93133817916572,22.0,124.69346951578068,0,2
2447,46.0,59030.27708836254,52.07743340545391,23.0,200.9045904151587,1,1
7581,35.0,51035.52501336773,64.68431235367322,29.0,87.58083190837147,1,1
7317,24.0,66017.05024733274,87.61493507667198,1.0,135.26499516960078,2,3
1526,34.0,43125.98731209184,21.934601167367777,19.0,172.8851789191556,3,0
7748,15.0,57656.51499154048,31.745938016260983,6.0,55.34735894881588,3,3
1405,40.0,54676.79830876471,41.17424762799921,10.0,82.07320385386186,2,3
8986,33.0,53912.14777870397,23.230130194728197,5.0,161.31278688397373,3,0
4740,22.0,40761.43775765431,33.871966995567604,1.0,100.17791964059137,3,0
2846,32.0,67785.60911835832,88.45170147195185,13.0,98.85673668803832,2,3
2478,27.0,43880.57421396043,14.726824409106214,3.0,30.91956562729864,3,3
1771,28.0,43788.17494977015,44.93101177233909,18.0,35.103093212359,0,2
6525,12.0,39197.60398228913,31.78573060253118,24.0,77.34105887316338,0,2
9770,18.0,40103.366606823954,8.639307454859406,21.0,59.85946226133025,0,2
1193,32.0,46404.10784614927,10.516407585879534,28.0,61.02836584979838,0,2
3007,30.0,56746.24056771657,78.70311133602848,27.0,8.354534476525217,0,1
2185,34.0,61750.30021731882,85.38096890532204,1.0,32.17326520741452,2,3
3394,28.0,51929.59023773805,74.39935246049389,1.0,55.94565873238574,2,3
5005,29.0,71244.07858225786,54.38367637943622,12.0,105.86743136922392,3,3
8429,30.0,51765.07096668739,77.49328704937973,12.0,82.79874399947903,2,3
3261,33.0,23066.76782597616,16.049560011721738,2.0,102.92292459350334,3,0
4736,35.0,32683.08768006118,78.23995845902104,20.0,100.74927864537102,1,1
7716,30.0,60500.31689988464,42.92404665638414,27.0,14.970792091521403,0,2
5875,40.0,45119.63740153928,75.28123789866979,5.0,153.18632261840128,3,0
9921,58.0,44093.8921552868,23.547190047552466,20.0,136.6520991802247,0,2
5378,26.0,35533.02209880549,83.42179865230534,27.0,102.13664873002172,1,1
8815,38.0,43996.16553069752,57.24353803089016,16.0,73.52828208502872,2,3
4451,35.0,44218.83480909895,1.726413525230619,28.0,168.00705463385572,0,2
8616,45.0,57358.96785193625,52.40744964555487,0.0,49.210438442922886,2,3
3800,37.0,46330.49702475061,31.71766846311014,6.0,148.9556699778119,3,0
9333,27.0,69147.51505801523,6.692684326524798,29.0,100.17791964059137,0,2
6410,23.0,40175.75444294553,45.28364930983778,25.0,165.81769512019525,1,1
2455,41.0,53066.48164806995,31.83554536215871,29.0,123.229682939278,0,2
7892,24.0,25163.44909321472,21.234626226054665,6.0,144.75612782582328,3,0
6808,46.0,59884.78987667881,35.56307824772785,12.0,110.60362859865856,3,0
7796,40.0,28688.21662276652,18.78111440606808,25.0,122.34814174403984,0,2
5796,35.0,58550.38175070536,30.681394041243188,21.0,101.56094802521716,0,2
6093,21.0,22390.441929691053,12.418103303900935,8.0,49.173613035140086,0,2
2325,41.0,34496.96021895491,9.346946432024723,17.0,154.70736596554823,3,0
5976,51.0,62568.09842368085,91.09192324415196,0.0,86.70314352698156,2,3
2159,30.0,73464.86509572214,90.37381432307473,10.0,104.87756156526046,2,3
5650,27.0,9570.548328893288,82.97251466764993,21.0,20.66878350096107,1,3
5987,34.0,33652.55553526576,23.80222788539388,21.0,91.129089814439,0,2
5697,39.0,77443.0984518568,72.86317041617505,24.0,119.85610087371305,1,1
1340,29.0,52130.2949195158,59.381501094134144,10.0,186.29228063747428,3,0
4828,43.0,34517.9377059552,6.072107954570136,9.0,96.75634158011307,3,0
2968,54.0,72155.44045828594,90.05898933398696,16.0,82.87418650865766,2,1
1703,38.0,58781.30661510671,99.8002266256597,26.0,67.05095933812068,1,1
6482,31.0,51650.28072563812,71.16342250379715,16.0,68.28713977804975,2,3
7376,39.0,21242.705871840302,23.919273701804123,11.0,189.28544950338144,3,0
2800,46.0,81439.80935703189,55.88654982313185,29.0,46.764034137835694,0,2
6463,36.0,53935.71444290096,11.828668694349219,27.0,79.28142707516767,0,2
5912,39.0,45355.1048201811,30.57914275145743,9.0,171.17397912172746,3,0
5648,42.0,71926.13181622197,72.00834592196648,11.0,157.63359254045963,1,1
1855,26.0,36249.70870747416,30.80634898263734,5.0,215.80415233517743,3,0
3866,39.0,33596.66786104535,15.573384578206003,20.0,153.64383475957317,0,2
1182,21.0,35401.71847451869,1.7396473688182823,26.0,112.24923263616934,0,2
4112,28.0,44301.351515972296,57.67892601897456,5.0,130.98808841194543,3,0
6670,46.0,50401.56099132553,96.89838175737592,5.0,49.41746023621753,2,3
5492,43.0,59602.11760988446,48.92916822896036,28.0,94.9839613104133,0,2
6823,32.0,31234.372661678502,22.048582124083275,19.0,51.73039814560438,0,2
2517,52.0,54549.28005995341,46.86472227464191,25.0,171.4986233870625,1,1
6002,21.0,40961.597338293774,60.60628837171122,7.0,26.56845623500918,2,3
2356,32.0,48379.5659574719,80.33546336723222,4.0,87.70918400611177,2,3
4629,37.0,68137.15916097668,45.815182465188784,5.0,47.507115975247984,2,3
4628,8.5,57392.86437073769,18.122254394214785,1.0,150.43233623116163,3,0
9210,33.0,58641.603790999,19.61298499317941,16.0,108.49799354677636,0,2
7132,23.0,40758.31789920575,90.07287562842517,7.0,98.51214494626616,2,3
7588,23.0,78882.05172530616,24.387946986030204,21.0,40.9277115687171,0,2
4311,32.0,60081.21260902204,73.07374488499019,28.0,171.30501803977,1,1
7048,16.0,43627.83745479541,27.62592922740324,8.0,53.551657488357804,0,3
7246,26.0,67116.3699383976,72.33564397898867,20.0,79.74954143299541,1,1
1987,16.0,58534.17527724403,8.75800924965911,7.0,99.78651605239224,3,0
4321,36.0,31054.84289344832,21.53191188454605,22.0,126.85785060216068,0,2
5615,36.0,53000.36848912504,41.46142782967548,10.0,85.58839285050819,2,0
9365,31.0,35477.45629206652,52.01634142593436,9.0,171.84504118489437,3,0
4741,44.0,19399.45502151466,35.94215516487264,16.0,102.77514886720908,0,2
4052,32.0,43509.62130253212,57.77811644990768,22.0,183.31019932443093,1,1
7574,34.0,67010.5741647221,33.21161382245217,19.0,54.00336994021455,0,2
1726,25.0,72115.3734334278,68.16545562698312,12.0,126.403043618601,1,1
4760,11.0,42339.13075525965,51.60949702359467,21.0,63.05245940428961,0,2
6806,34.0,45718.82136734463,70.80581801263624,8.0,92.19366806041788,2,3
2875,32.0,70942.02958667866,43.66691716030822,14.0,33.38364132030799,2,3
7993,52.0,60059.74780927044,87.77351356682593,12.0,168.74035830043022,1,1
5033,41.0,57342.08744067738,38.83114452693453,12.0,168.71306132503702,3,0
6443,30.0,52092.14592903546,31.505233275605505,12.0,161.29426461176018,3,0
1989,36.0,60871.76010762244,56.15141676529203,24.0,148.08369807725816,1,1
4744,44.0,49552.22229143407,51.40807294690634,24.0,235.77041075378156,1,1
9611,40.0,72942.70604452306,52.29170926319325,20.0,110.57653974108838,1,1
1593,51.0,48206.79850685347,79.8168790037006,3.0,184.3143387706405,3,0
2774,27.0,47968.92603252275,59.27108016123946,21.0,99.50702254281627,1,1
1935,44.0,19167.07967307764,88.64128042938786,9.0,130.5135057902806,1,3
4808,30.0,65871.45261018103,62.29060135058676,14.0,141.17336293462606,1,1
1331,36.0,35558.956539927094,3.14841326534701,20.0,9.352316759551414,0,2
8922,29.0,14449.491982669562,87.16896086120683,27.0,94.36472286936458,1,1
3702,33.0,47316.80042584818,84.13866477681658,9.0,88.90848046714837,2,3
6889,37.0,44925.96490299255,5.836136883442094,20.0,98.75040673890354,0,2
6054,40.0,56747.73719578401,13.403161399221204,7.0,64.1058573153473,3,0
4868,35.0,59737.06982068413,56.07924506367529,9.0,108.2649204515524,2,3
5200,10.0,37583.8606894808,5.242404218554306,20.0,117.84488970789666,0,2
1201,34.0,90721.82180021261,41.70562985599796,16.0,49.768658473385514,0,2
3497,49.0,46979.96175172003,97.56070415974942,4.0,101.87652571398355,2,3
2842,34.0,24677.007077319497,18.104838819697527,12.0,87.58467008188255,0,2
5658,49.0,73742.25373731245,21.403486500270386,20.0,160.2742697365082,3,0
8544,33.0,60926.1059856506,67.95848977054435,20.0,128.933339062408,1,1
8718,19.0,56132.93020748194,5.353842696035102,27.0,61.5347829107964,0,2
1770,30.0,43470.4394318352,82.24792998968583,18.0,148.89229094981448,1,1
4155,29.0,50687.34674026482,20.704084100861927,11.0,97.43068256196123,3,0
2628,32.0,17471.33002089808,53.6238622448386,11.0,103.15794904636968,3,3
1386,23.0,45934.22748126994,25.62755293317185,24.0,53.81336499309664,0,2
7031,34.0,86851.75658036183,66.22931177388011,20.0,110.11090841956413,1,1
7439,31.0,35684.74601267626,59.13439313165264,27.0,147.23549297093476,1,1
7401,47.0,52651.59222105095,94.69753364057416,1.0,87.96936099889635,2,3
5008,22.0,24726.590717809548,45.11447480212868,20.0,179.02199688311347,1,1
3466,37.0,42189.48117659,87.61301730970438,8.0,145.15330828421295,1,1
3282,39.0,31022.123326451187,58.00636181565337,29.0,58.27967417303256,0,2
2856,42.0,56409.80280650376,91.53180256670574,23.0,113.0716516112634,1,1
8980,31.0,53237.49166467127,29.8903843130294,21.0,31.167683722353388,0,2
2998,37.0,30455.34435064924,55.42634374608826,24.0,51.686364742460746,0,2
6476,38.0,51324.28472507218,39.61293451520948,22.0,12.986209251728553,0,2
5669,18.0,51856.44135849806,7.523834427976716,1.0,19.697004749833567,3,3
5318,31.0,52623.841166159735,57.852314469959,29.0,85.18472919723871,1,1
8064,34.0,62808.95267460261,79.62861165795582,0.0,90.5081852053043,2,3
8446,35.0,73475.66321821092,56.06415914141894,13.0,111.3599685786899,2,0
2431,35.0,40792.32393693564,28.65487425140704,12.0,55.17644963816332,0,2
6624,39.0,45404.67019184328,27.11907463175588,2.0,141.68742307414806,3,0
8461,54.0,47401.06344070232,24.546015552807983,26.0,89.31389421574588,0,2
2819,29.0,30468.411665603344,97.98353121593716,19.0,115.5107860207534,1,1
2130,38.0,34883.09435219566,40.52273458160465,24.0,-35.63134771248302,0,2
7563,48.0,58448.62909842387,32.37010660064089,4.0,100.1507916722671,3,0
3658,17.0,78874.336926541,42.428339498778826,1.0,139.3577269612553,3,0
4500,37.0,34405.418958864306,12.46399472513194,25.0,-13.81743533719363,0,2
9566,18.0,84398.0864482105,20.40593330006631,20.0,101.64855682045,0,2
3120,56.0,41504.69727952569,51.381312037265765,28.0,60.5447448926529,0,2
5020,40.0,68178.51160782912,80.08586923227543,17.0,177.03140023658017,1,1
4259,38.0,56440.55575816928,87.76624232137077,8.0,35.64176148814862,2,3
2823,16.0,52921.62594688976,86.73249199077745,21.0,208.0562009396608,1,1
2474,29.0,43594.87818041982,94.5303359739623,27.0,164.61352776914836,1,1
3242,30.0,50237.67001565573,13.451380854040423,27.0,105.67936339565708,0,2
4243,52.0,39336.228712355085,5.056058149809857,11.0,28.221221551519065,0,2
7990,42.0,64185.12271926818,11.46739058689706,4.0,77.0595435034393,3,0
6160,18.0,66767.95720350165,60.47348307991266,17.0,134.30994630327274,1,1
4134,39.0,40242.50700571128,56.05577959188087,22.0,105.51460889219696,1,1
3070,19.0,25392.97493423604,67.44979624396095,22.0,45.07537230018346,0,2
1359,18.0,45082.26579018884,37.73797340115713,1.0,155.37611117101486,3,0
2141,39.0,79826.8471775914,39.76729178917935,9.0,95.19807030841902,3,0
2635,42.0,53479.33657409577,55.01193389596685,21.0,114.13542742071613,1,1
5000,39.0,67301.84308469848,8.826555229620261,9.0,149.7395179193285,3,0
4361,53.0,36082.90155720397,80.1873444474741,25.0,144.1123729577615,1,1
7583,38.0,42706.918801823565,92.36269926167172,2.0,154.00055129736373,2,3
8835,36.0,45339.12962820117,39.3471748721987,23.0,134.9311804512869,1,2
1006,22.0,32433.532717269045,74.21767029896787,13.0,66.5177686042143,2,3
4267,43.0,52502.85058689903,55.33463730741089,4.0,97.8848946760004,2,3
7564,18.0,37723.679577885145,24.36485083850978,23.0,167.47840331477192,0,2
5928,55.0,64234.13077321044,7.711981193772559,22.0,32.55373927533722,0,2
3606,43.0,51338.13848661526,25.34399215733638,29.0,43.59900945530882,0,2
6906,60.5,72213.25386944099,60.885709309789135,12.0,127.0613891923768,2,0
4273,34.0,24839.110923915698,4.982747826583065,26.0,95.4885291789855,0,2
8611,44.0,42033.77296993111,83.78288234173064,23.0,16.229036594425096,2,3
1913,32.0,43888.75842957669,97.06031317091912,27.0,134.948035672505,1,1
3011,34.0,56948.21450474235,9.26668928237001,16.0,122.64606480268132,0,2
2442,24.0,43669.63408912618,25.423095141710416,5.0,231.7178711466728,3,0
6546,20.0,75836.20884702897,67.88772792898021,28.0,109.68802332766154,1,1
2829,36.0,47238.56844368871,80.80195201908458,28.0,206.00173658142225,1,1
9767,34.0,36418.74417874457,35.25341507708197,26.0,149.18057568141222,1,2
7468,24.0,47585.97586527434,52.00860460231933,12.0,5.902758079468953,2,3
1929,26.0,45115.5015172832,89.28418089333131,28.0,101.52937417040296,1,1
4699,35.0,63923.71715204326,39.05543585299022,11.0,96.78832275764012,3,0
2054,24.0,43822.88470120505,9.072289072788422,2.0,95.547409650414,3,0
6744,38.0,27193.94228001176,99.49451806766952,29.0,56.78749457711985,1,1
2900,24.0,52662.8009742874,18.847740340858405,15.0,140.09487327775105,3,0
7980,37.0,40237.24547902809,5.829399942273213,4.0,82.79009313733846,3,0
8069,23.0,32678.52725240052,41.6547061442499,1.0,158.79378466299676,3,0
4415,23.0,50338.72737678094,13.024888608049764,10.0,151.44722111751952,3,0
1442,11.0,48018.24415738015,97.89460505815384,3.0,88.05971605267794,2,3
7218,33.0,46694.95961096424,38.698591750164006,21.0,69.67076761189998,0,2
5652,49.0,53906.336916860746,82.7553021580017,0.0,72.08138664604904,2,3
8939,48.0,41316.69627715334,18.483933560940642,12.0,101.34761525988256,3,0
8833,38.0,51739.0745582325,14.742660918268314,17.0,116.11008734947524,0,2
8597,14.000000000000004,41156.19532327638,65.28001987474073,15.0,77.59433522486886,1,3
5458,43.0,62333.72636430456,91.02170344517369,1.0,79.25137768849837,2,3
7591,37.0,49643.59719675369,12.339109041038526,8.0,114.26065028807196,3,0
3309,30.0,76246.41456162531,59.33614260082728,26.0,151.65534269304348,1,1
7268,47.0,42576.73647588344,9.409009650380511,11.0,112.1629141771771,3,0
1910,41.0,55357.36248232218,81.40413145717675,4.0,98.60576588817086,2,3
5340,54.0,66945.63410324106,91.02128544359856,4.0,111.8568788493805,2,3
5009,20.0,58043.31187510417,63.25063601921891,21.0,10.205067429611887,0,2
7628,21.0,52106.62291015408,69.14596715158669,12.0,88.41097360488183,2,3
3169,23.0,55040.853365774485,6.488209996590236,15.0,37.16707904308877,0,2
3172,32.0,57612.953854174,8.224741501722207,25.0,72.73888707713992,0,2
6668,50.0,54468.008811655,18.78738504327929,18.0,54.25638790235959,0,2
7313,28.0,49779.49222052518,28.10901826585585,8.0,53.57757286052436,0,3
9315,28.0,61057.20213438907,76.22575556714554,15.0,50.74646306798063,2,3
9036,39.0,48728.75427438944,44.10749545427701,18.0,216.2669426539723,3,0
7789,43.0,35228.81546938895,8.746718987922954,3.0,97.1766909455378,3,0
1785,12.0,80876.65695838418,85.41186116618377,27.0,160.22011970281048,1,1
7139,45.0,63161.856680970406,99.38884355511917,14.0,138.03273700534476,1,1
7344,28.0,36327.18402325938,46.04760297780094,8.0,134.42277988620086,3,0
3416,33.0,46334.221452561,51.66463655198157,15.0,127.18904550509366,1,0
9988,49.0,41454.32524019129,8.77243448089554,25.0,204.298384611422,3,0
5154,32.0,42528.21758967722,38.91872565784247,23.0,121.37612818481402,0,2
6619,19.0,63006.65603034372,37.808631629121535,5.0,10.978903796000367,2,3
2936,20.0,45025.64080683718,96.6133597851742,7.0,91.29004573729205,2,3
4807,34.0,78741.44639307368,66.38271940686607,0.0,47.68573078277817,2,3
8151,31.0,23499.635640258533,78.43613286444523,13.0,29.99985794484091,2,3
4236,35.0,49554.79363563501,13.704873009210836,3.0,121.58247515814637,3,0
3352,30.0,30027.60610291365,42.27576129252519,9.0,-3.7153431537918635,2,3
2932,47.0,54912.09278377368,19.963727428415844,26.0,105.43225388651292,0,2
9556,35.0,56711.3001230853,86.15870885012966,15.0,17.622930619962588,2,3
5916,17.0,63485.37841921183,16.084865150522255,3.0,91.2281479929091,3,0
6498,43.0,31594.96303933181,44.44825068128306,1.0,138.8276887133515,3,0
1946,54.0,56470.82553384976,6.311377893621653,1.0,67.349845519725,3,0
2439,36.0,36897.977155037945,63.79513512584341,12.0,40.86844623444911,2,3
8730,37.0,51436.96409115475,48.71055024482833,10.0,82.97149231518303,2,3
5857,27.0,43370.933916915936,50.29871047157104,9.0,130.96462153038303,3,0
1340,32.0,31031.85160728094,11.060272148585852,24.0,115.17101827758582,0,2
1382,40.0,60834.36091737724,51.884137336489815,5.0,96.4174003321891,2,3
9491,46.0,46121.43548686214,56.814565587473005,6.0,58.16762532020286,2,3
1138,39.0,62863.99301764815,96.3211685810559,26.0,79.65241677000022,1,1
1358,53.0,63935.22087291524,4.289045645265141,26.0,134.48387183885706,0,2
5931,35.0,69669.94462273872,92.34864733966477,14.0,93.31398724620809,2,1
4456,23.0,42397.96023465483,48.47688133522688,19.0,112.10160598217152,0,1
2627,24.0,36066.32395379736,21.80133802360645,18.0,81.99157791578352,0,2
7626,47.0,68009.98161215041,66.8890622121713,2.0,43.49250384495708,2,3
6004,45.0,51542.28861675602,52.18816950804301,20.0,100.17791964059137,1,1
7652,18.0,70232.93796705433,23.448746626543088,26.0,139.207837523848,0,2
7416,32.0,32258.1774618546,63.05585773772116,13.0,113.86509467205728,1,1
4170,33.0,60330.1490751052,47.85296524330294,21.0,91.7803914162156,0,2
4835,27.0,50646.579863425024,69.21244721783341,29.0,171.08442766548094,1,1
9017,20.0,49378.16973781998,69.21861588480986,1.0,60.17520695132253,2,3
3151,27.0,45175.71278634397,47.80871658207952,22.0,133.4905668089983,1,1
7905,25.0,33341.60924830964,39.688824881242525,15.0,101.8899090976263,0,2
3834,21.0,59956.93448005867,7.261179901274737,22.0,86.87447950437692,0,2
3567,43.0,44119.11768402755,49.89081319812344,16.0,86.1271967571274,2,2
2307,37.0,53171.95283585327,25.06838787975438,14.0,165.29165834692614,3,0
9848,30.0,78986.26718613629,6.271498997939496,29.0,6.4374930507613755,0,2
3660,14.000000000000004,41947.0558114192,33.70764281330609,28.0,183.2586485542012,1,1
4730,32.0,45534.36280670048,9.659432854052703,12.0,151.19063279337684,3,0
7207,34.0,47555.86228439212,58.39444046992832,28.0,101.86969159128247,1,1
4162,27.0,44085.561649464646,50.863237406594585,28.0,88.14571212262041,0,2
2140,23.0,44550.83831946774,79.45047074221267,11.0,99.473866817209,2,3
9458,33.0,60465.62171955775,27.49572082028571,6.0,124.23089290901216,3,0
2708,38.0,69850.46089056111,37.78137748153027,28.0,100.17791964059137,0,2
4630,15.0,51948.19312651933,69.20608847520222,19.0,124.19482768734233,1,1
4211,48.0,61097.93987561714,99.30150750291963,19.0,113.89804261852784,1,1
7538,22.0,47408.27315660939,90.512805987199,2.0,101.323406296077,2,3
1475,30.0,47030.23445890012,52.56166494590431,8.0,7.839517309876669,2,3
8684,46.0,44001.900914534366,68.11678229079477,2.0,16.999359099039722,2,3
2207,36.0,38529.819919756985,53.66031033102194,15.0,155.0175560780002,1,0
2960,45.0,68545.81156488214,44.04574765854176,19.0,123.61752754381784,1,2
1557,50.0,42471.2435392546,60.62747126429134,2.0,141.36968436029787,3,0
1882,20.0,59165.70309248279,39.2634233072315,7.0,140.4509112360508,3,0
5761,44.0,37443.15639330456,28.73864721836501,7.0,130.65365796205458,3,0
6867,48.0,50688.14720115091,70.86171637736679,25.0,143.4410821204618,1,1
7963,31.0,49987.91961999639,87.32536787518893,23.0,57.21784570852035,1,1
8166,32.0,37563.79305740302,29.514406299014205,14.0,128.3160451827182,3,0
8929,15.0,44798.91138207311,70.98227015614984,4.0,122.6439724877144,3,3
6347,42.0,33971.38710513603,43.96788136543382,12.0,166.15017190379476,3,0
8269,8.999999999999996,50251.494161315175,30.906418681273475,14.0,-35.63134771248302,0,2
9125,44.0,23591.47427046861,62.48998687577554,6.0,219.49512865118731,3,0
3454,20.0,49133.52935966662,94.0020317621712,11.0,142.37504329807228,1,1
5494,48.0,59764.02504879531,35.81745665134864,2.0,112.8121689805356,3,0
2946,38.0,49805.58673566642,76.18845091579236,7.0,52.36647343711683,2,3
3808,45.0,39496.92220791038,32.15511016524911,9.0,85.41682446224281,3,0
7642,26.0,40260.51645776371,80.5829697369792,1.0,117.34325466548869,2,3
4825,21.0,68122.3036519714,76.23848771502935,7.0,183.5207260342168,3,0
4536,17.0,52372.99583473018,76.79764439088416,21.0,176.284000224954,1,1
7068,45.0,62668.73498047189,99.77309873218876,17.0,130.9350852067774,1,1
4802,41.0,64140.36547035741,14.911239608835032,11.0,136.53547543973153,3,0
5699,41.0,43314.03485129939,39.49508407914678,21.0,109.94236667365615,0,2
2970,37.0,34975.82714097203,63.450404499183136,26.0,49.20437681503373,0,2
6806,40.0,59691.16964467517,59.45707177191082,25.0,60.86540354367853,0,2
7142,32.0,37141.777207797655,78.28267537601516,17.0,148.23009810214063,1,1
3819,38.0,41143.51855977975,5.644048592841791,18.0,135.33424089126473,0,2
1364,26.0,51554.5926924568,70.80006570865385,26.0,69.18232381160378,1,1
5258,31.0,46232.25371733736,74.03467170561163,4.0,62.18478704378021,2,3
4119,60.5,15289.983181651114,7.049010479183465,15.0,132.34761520156013,3,0
2863,35.0,31480.988262420866,54.32955336595451,16.0,84.94695922474759,1,2
1115,15.0,65131.08029283468,25.25427774441887,8.0,60.4941925744503,3,0
8084,30.0,48780.87369421867,80.36109887576166,9.0,117.09675316143566,2,3
9016,24.0,60990.63456344679,5.911747013181689,18.0,133.81317349447556,0,2
3384,36.0,37825.84219490614,15.470250582300565,28.0,44.87662551773481,0,2
4935,34.0,33322.938714324446,11.340923357697392,11.0,83.06788435872835,0,0
8742,32.0,60830.86084053108,7.456552839706852,0.0,136.5623904997583,3,0
6442,27.0,69447.04620515386,60.40729263871973,21.0,178.7234544848937,1,1
3490,36.0,36909.559516378285,86.986145333592,16.0,114.61256875580892,1,1
7980,28.0,65266.51662558562,51.58633934178924,2.0,74.52406927796456,2,3
8661,38.0,35353.87187907592,21.847570669504154,6.0,58.510972104505946,3,0
2724,54.0,25445.627176890983,35.035830580705195,19.0,99.90127520745298,0,2
9182,23.0,58787.69945673217,36.67625598493535,8.0,98.08643159364442,3,0
3767,42.0,35675.847803656274,45.711904368765296,22.0,-7.918098610232136,0,2
2137,10.0,31846.91896470405,42.63329822904233,4.0,15.183907830588836,2,3
5117,32.0,32172.163994709976,67.44397398669675,8.0,-14.193576831430263,2,3
4420,37.0,44782.513097921525,34.651304932614494,18.0,100.73449971744016,0,2
6845,27.0,24490.581980383613,66.63357388837672,10.0,152.61745931289062,3,0
5778,17.0,58912.926181937975,55.130571648511406,13.0,145.569412895718,3,0
4906,34.0,57223.003092715735,5.802375858048364,13.0,36.021777566187794,0,2
4637,50.0,57209.90396007748,92.0475363374296,7.0,54.158540483183046,2,3
3953,33.0,68115.41994588125,18.61778196390065,23.0,34.90229498615935,0,2
